district,date,temperature,humidity,rainfall,wind_speed,sunlight
Pune,20200514,30.96,52.7,1.28,1.89,24.44
Pune,20200515,28.72,60.61,4.1,1.86,16.11
Pune,20200516,28.8,58.92,0.25,2.3,19.31
Pune,20200517,29.02,58.85,0.99,3.43,23.39
Pune,20200518,27.97,60.17,0.31,3.88,22.43
Pune,20200519,28.36,61.28,0.01,3.96,23.8
Pune,20200520,29.37,57.49,0.01,3.79,27.38
Pune,20200521,29.92,56.54,0.0,3.84,25.04
Pune,20200522,30.09,53.84,0.0,3.93,25.95
Pune,20200523,30.64,48.53,0.0,3.46,27.58
Pune,20200524,30.81,50.84,0.0,3.42,26.96
Pune,20200525,30.98,53.23,0.0,3.36,26.94
Pune,20200526,30.51,54.26,0.0,3.65,26.03
Pune,20200527,29.58,55.68,0.0,4.03,26.82
Pune,20200528,29.06,60.87,0.0,4.47,28.03
Pune,20200529,28.95,62.49,0.0,4.17,26.96
Pune,20200530,29.17,61.12,0.0,3.59,26.84
Pune,20200531,27.32,64.51,1.17,2.24,22.17
Pune,20200601,26.25,70.3,7.12,1.81,8.89
Pune,20200602,25.16,77.74,16.91,2.2,10.21
Pune,20200603,24.7,87.83,79.26,6.79,3.16
Pune,20200604,24.33,88.69,26.22,4.86,9.03
Pune,20200605,25.07,76.29,2.25,2.79,23.09
Pune,20200606,24.98,80.88,8.45,3.18,18.81
Pune,20200607,25.46,82.6,5.22,2.92,20.88
Pune,20200608,24.93,73.38,8.66,2.68,18.48
Pune,20200609,24.13,77.87,3.36,2.98,21.33
Pune,20200610,24.58,80.73,5.71,3.25,19.93
Pune,20200611,24.55,85.85,5.32,2.74,19.5
Pune,20200612,25.45,82.89,5.37,3.03,16.37
Pune,20200613,24.52,88.0,15.09,3.3,16.66
Pune,20200614,25.34,86.77,10.06,3.79,15.48
Pune,20200615,25.06,90.39,19.36,3.36,14.49
Pune,20200616,24.81,87.44,11.15,2.87,12.46
Pune,20200617,25.0,87.83,26.86,3.17,12.44
Pune,20200618,24.8,88.98,28.39,4.2,9.2
Pune,20200619,25.45,86.01,8.61,3.61,17.88
Pune,20200620,25.04,86.42,1.93,3.47,19.02
Pune,20200621,24.84,86.88,4.05,3.39,16.81
Pune,20200622,25.06,83.74,2.17,3.79,18.84
Pune,20200623,25.32,80.69,2.34,3.3,18.08
Pune,20200624,25.55,80.97,1.88,2.69,22.5
Pune,20200625,26.31,81.01,8.8,1.93,22.47
Pune,20200626,24.34,88.63,6.56,2.45,18.02
Pune,20200627,25.21,84.91,4.38,1.92,20.33
Pune,20200628,25.1,86.25,10.29,1.87,16.69
Pune,20200629,25.27,86.5,28.3,2.59,17.4
Pune,20200630,24.09,91.76,27.34,2.67,17.73
Pune,20200701,24.16,86.62,4.86,3.37,16.53
Pune,20200702,24.92,86.08,8.03,3.81,16.09
Pune,20200703,23.59,90.63,23.72,5.22,11.95
Pune,20200704,24.19,91.69,50.41,5.03,9.72
Pune,20200705,23.97,90.09,34.17,6.29,9.25
Pune,20200706,24.92,88.97,24.24,6.96,13.53
Pune,20200707,24.3,91.09,43.03,6.66,9.05
Pune,20200708,24.38,88.1,18.7,4.67,10.35
Pune,20200709,24.59,87.81,19.19,4.09,13.01
Pune,20200710,24.31,90.02,17.3,3.99,15.37
Pune,20200711,24.55,89.46,11.92,3.97,17.6
Pune,20200712,24.18,88.73,13.83,3.8,12.67
Pune,20200713,24.08,89.96,11.57,3.04,13.45
Pune,20200714,24.66,89.77,19.44,3.74,12.18
Pune,20200715,23.71,93.71,38.04,3.54,8.11
Pune,20200716,22.8,92.12,21.53,4.5,10.18
Pune,20200717,23.78,89.5,17.49,4.32,10.99
Pune,20200718,24.56,89.4,7.57,3.81,14.6
Pune,20200719,24.51,90.07,4.46,3.35,16.48
Pune,20200720,23.96,89.45,2.27,2.38,17.43
Pune,20200721,24.24,87.77,1.21,1.86,17.96
Pune,20200722,24.67,89.42,4.56,1.56,18.0
Pune,20200723,24.14,90.71,8.06,1.78,14.24
Pune,20200724,23.78,89.43,27.69,2.3,10.91
Pune,20200725,23.12,90.15,11.32,1.8,17.34
Pune,20200726,23.87,88.47,17.34,2.39,18.05
Pune,20200727,23.88,90.8,12.2,3.16,12.47
Pune,20200728,23.81,91.92,16.54,2.55,12.09
Pune,20200729,23.92,92.79,5.9,2.28,14.01
Pune,20200730,24.12,88.17,6.55,2.05,17.04
Pune,20200731,23.61,91.79,6.7,1.72,15.09
Pune,20200801,24.21,92.35,3.93,2.01,16.87
Pune,20200802,24.22,91.89,7.4,2.51,17.4
Pune,20200803,24.24,93.07,30.78,3.59,13.46
Pune,20200804,23.86,95.14,92.3,5.93,6.14
Pune,20200805,23.85,95.28,74.93,6.79,5.77
Pune,20200806,22.98,94.77,52.36,5.98,7.47
Pune,20200807,24.39,91.96,23.93,5.85,10.27
Pune,20200808,24.04,91.35,12.04,5.34,13.47
Pune,20200809,23.85,92.12,8.23,4.6,13.94
Pune,20200810,23.64,94.1,33.99,4.2,10.1
Pune,20200811,23.62,92.62,15.93,4.85,9.92
Pune,20200812,23.32,93.6,28.97,5.44,6.71
Pune,20200813,23.19,95.73,47.0,5.36,5.81
Pune,20200814,23.49,94.5,49.34,5.93,6.64
Pune,20200815,23.49,94.7,42.83,5.71,6.69
Pune,20200816,23.31,95.52,30.39,5.41,7.65
Pune,20200817,23.06,95.75,36.92,4.72,6.89
Pune,20200818,23.46,93.24,22.18,4.6,10.54
Pune,20200819,23.66,92.59,14.87,4.16,12.95
Pune,20200820,23.2,95.92,33.49,4.18,8.03
Pune,20200821,23.28,95.25,30.88,4.95,6.86
Pune,20200822,23.95,93.26,13.86,5.1,12.5
Pune,20200823,23.88,92.44,8.79,4.86,13.09
Pune,20200824,23.62,92.04,6.7,4.44,12.59
Pune,20200825,23.49,91.73,4.22,3.33,15.48
Pune,20200826,23.4,91.14,2.49,2.59,13.45
Pune,20200827,22.97,92.34,3.81,3.12,15.21
Pune,20200828,23.22,92.63,29.57,3.13,9.14
Pune,20200829,22.91,94.58,31.88,3.14,5.01
Pune,20200830,23.07,94.43,21.22,3.66,9.43
Pune,20200831,23.53,92.54,13.04,3.44,13.91
Pune,20200901,23.64,91.65,3.73,2.23,16.12
Pune,20200902,23.73,91.1,0.66,1.77,18.8
Pune,20200903,24.28,90.16,4.61,1.08,17.01
Pune,20200904,25.21,86.98,3.25,1.34,18.71
Pune,20200905,25.79,86.2,9.45,1.26,21.43
Pune,20200906,25.84,86.29,19.17,1.09,19.99
Pune,20200907,25.54,88.44,15.52,1.24,18.39
Pune,20200908,24.67,92.17,5.31,1.6,16.73
Pune,20200909,24.1,89.68,15.54,1.53,18.65
Pune,20200910,23.64,93.92,26.21,1.04,18.22
Pune,20200911,23.9,92.19,13.89,1.42,16.63
Pune,20200912,24.16,90.82,15.16,2.01,11.73
Pune,20200913,23.54,92.95,4.18,3.03,12.49
Pune,20200914,22.52,93.37,3.76,2.54,14.29
Pune,20200915,22.47,93.78,4.23,1.71,12.36
Pune,20200916,22.89,93.38,5.23,1.97,11.67
Pune,20200917,23.28,93.25,7.01,2.43,10.41
Pune,20200918,22.7,95.11,3.23,2.4,10.01
Pune,20200919,23.27,94.2,13.64,1.74,9.58
Pune,20200920,23.65,93.0,14.94,1.09,14.43
Pune,20200921,23.88,94.37,12.62,2.36,10.56
Pune,20200922,23.46,96.61,42.42,2.73,11.02
Pune,20200923,23.38,95.49,35.13,3.12,8.42
Pune,20200924,24.36,92.23,4.94,1.98,11.97
Pune,20200925,23.21,94.49,13.34,2.33,10.82
Pune,20200926,22.48,92.65,2.46,2.04,15.77
Pune,20200927,22.78,89.82,2.08,1.69,20.13
Pune,20200928,23.03,89.4,0.27,1.54,17.68
Pune,20200929,22.85,90.18,0.29,1.74,20.38
Pune,20200930,23.09,89.81,0.36,1.79,20.93
Pune,20201001,23.33,89.13,0.35,1.38,18.95
Pune,20201002,23.79,88.66,2.26,1.21,16.88
Pune,20201003,24.59,87.69,5.87,1.09,14.84
Pune,20201004,23.97,91.49,4.37,1.8,8.88
Pune,20201005,23.84,88.84,0.52,1.52,15.69
Pune,20201006,22.86,88.85,0.13,1.11,20.42
Pune,20201007,24.02,82.59,0.09,1.26,19.25
Pune,20201008,24.45,76.5,0.23,1.12,14.94
Pune,20201009,24.26,82.04,0.07,0.97,17.28
Pune,20201010,24.41,86.79,15.35,0.88,14.07
Pune,20201011,23.58,88.33,12.85,1.1,7.59
Pune,20201012,23.38,90.08,5.32,1.23,12.38
Pune,20201013,24.59,87.26,19.0,0.65,14.63
Pune,20201014,23.87,92.68,28.83,1.91,8.34
Pune,20201015,23.91,94.88,41.91,2.92,9.82
Pune,20201016,24.04,91.24,1.27,3.01,10.85
Pune,20201017,23.4,89.35,2.15,1.72,15.37
Pune,20201018,23.52,90.25,5.16,1.23,17.25
Pune,20201019,23.54,91.73,13.99,1.52,12.66
Pune,20201020,24.55,89.38,15.14,0.87,15.1
Pune,20201021,25.24,88.48,4.94,0.83,15.58
Pune,20201022,24.28,93.18,13.4,0.78,15.06
Pune,20201023,23.42,91.17,6.31,1.51,16.89
Pune,20201024,23.42,89.17,7.74,1.08,14.84
Pune,20201025,23.75,82.65,6.64,0.87,16.63
Pune,20201026,22.97,88.44,1.29,1.61,13.19
Pune,20201027,23.13,83.07,0.01,1.5,18.89
Pune,20201028,22.71,76.03,0.0,1.1,18.77
Pune,20201029,21.98,74.79,0.0,1.25,20.04
Pune,20201030,22.1,72.51,0.0,1.18,20.08
Pune,20201031,21.89,77.22,0.0,1.29,19.11
Pune,20201101,22.61,81.48,0.0,1.07,16.78
Pune,20201102,22.14,83.89,0.0,1.27,17.38
Pune,20201103,21.81,79.44,0.0,1.95,18.87
Pune,20201104,21.79,75.07,0.0,1.53,18.29
Pune,20201105,20.65,75.69,0.0,1.68,18.98
Pune,20201106,19.3,73.46,0.0,2.15,20.08
Pune,20201107,20.14,80.57,0.0,2.54,17.65
Pune,20201108,21.14,82.86,0.0,2.45,17.74
Pune,20201109,19.4,75.8,0.0,2.13,18.89
Pune,20201110,17.69,72.99,0.0,2.55,20.17
Pune,20201111,17.23,73.89,0.0,2.66,19.26
Pune,20201112,18.6,78.32,0.0,2.23,19.99
Pune,20201113,22.15,86.6,0.0,2.1,18.65
Pune,20201114,23.22,84.55,0.0,1.78,18.58
Pune,20201115,22.52,80.48,0.0,1.61,17.1
Pune,20201116,22.48,84.19,0.0,2.03,18.68
Pune,20201117,22.62,84.24,0.0,1.92,16.31
Pune,20201118,22.7,85.66,0.05,1.41,16.08
Pune,20201119,23.53,83.99,0.04,1.25,16.79
Pune,20201120,23.71,82.69,0.87,1.02,16.13
Pune,20201121,23.44,82.04,0.29,1.2,17.14
Pune,20201122,21.97,86.02,0.01,1.68,16.65
Pune,20201123,22.23,84.32,0.0,1.19,16.12
Pune,20201124,21.51,80.46,0.0,1.34,14.37
Pune,20201125,19.9,75.83,0.0,2.37,17.69
Pune,20201126,19.98,79.74,0.0,2.27,17.41
Pune,20201127,20.02,83.31,0.0,3.49,16.53
Pune,20201128,20.52,84.68,0.0,3.5,11.88
Pune,20201129,22.04,85.47,0.0,2.29,16.45
Pune,20201130,22.8,86.17,0.0,1.21,15.42
Pune,20201201,22.55,85.42,0.0,1.54,15.85
Pune,20201202,20.71,80.34,0.0,1.97,17.2
Pune,20201203,19.25,75.77,0.0,2.1,17.6
Pune,20201204,19.41,72.41,0.0,2.04,17.07
Pune,20201205,19.01,70.76,0.0,2.04,17.23
Pune,20201206,18.5,72.56,0.0,2.37,18.34
Pune,20201207,18.4,71.42,0.0,2.25,18.48
Pune,20201208,19.16,69.31,0.0,2.33,18.12
Pune,20201209,20.53,75.23,0.01,1.63,14.64
Pune,20201210,21.85,76.34,0.2,1.29,15.66
Pune,20201211,21.32,84.83,0.64,0.86,9.94
Pune,20201212,21.72,80.64,0.05,1.3,12.22
Pune,20201213,21.1,79.2,1.08,1.21,7.59
Pune,20201214,21.42,81.36,4.56,1.21,8.56
Pune,20201215,20.86,80.68,0.16,1.46,14.92
Pune,20201216,21.01,78.72,0.0,1.41,16.59
Pune,20201217,20.33,80.44,0.0,1.65,15.23
Pune,20201218,19.37,79.54,0.0,2.16,16.44
Pune,20201219,18.53,79.17,0.0,2.76,15.68
Pune,20201220,17.71,72.37,0.0,2.98,17.15
Pune,20201221,16.3,63.27,0.0,2.58,17.59
Pune,20201222,16.12,63.1,0.0,2.01,15.83
Pune,20201223,17.36,61.56,0.0,1.59,17.91
Pune,20201224,17.82,66.48,0.0,1.76,17.54
Pune,20201225,18.67,73.71,0.0,2.25,16.36
Pune,20201226,19.61,70.6,0.0,2.1,15.72
Pune,20201227,19.72,74.86,0.0,1.33,15.8
Pune,20201228,19.38,74.01,0.0,1.15,17.01
Pune,20201229,19.21,72.32,0.0,1.43,16.89
Pune,20201230,19.3,72.16,0.0,1.48,16.37
Pune,20201231,19.62,77.59,0.0,2.61,15.02
Pune,20210101,21.19,78.45,0.01,1.87,13.75
Pune,20210102,21.3,82.12,0.0,1.41,13.31
Pune,20210103,20.89,77.4,0.0,1.33,14.32
Pune,20210104,20.77,82.8,1.07,1.53,10.78
Pune,20210105,20.71,81.44,0.13,1.3,11.21
Pune,20210106,21.79,80.92,0.04,1.22,15.35
Pune,20210107,21.1,90.06,1.84,1.63,11.42
Pune,20210108,21.87,88.65,9.98,1.57,9.28
Pune,20210109,22.72,83.79,3.4,1.24,11.97
Pune,20210110,23.13,78.06,0.15,1.37,14.75
Pune,20210111,22.65,72.05,0.0,1.69,18.06
Pune,20210112,22.55,69.67,0.0,1.99,16.53
Pune,20210113,22.46,69.94,0.0,1.8,16.94
Pune,20210114,22.09,67.29,0.0,1.31,16.91
Pune,20210115,21.07,70.39,0.0,1.66,17.77
Pune,20210116,22.1,67.05,0.0,1.1,17.3
Pune,20210117,23.08,72.42,0.0,1.09,16.59
Pune,20210118,23.17,76.75,0.0,1.14,16.05
Pune,20210119,22.18,73.0,0.0,1.13,16.08
Pune,20210120,21.62,66.92,0.0,1.13,17.68
Pune,20210121,20.0,60.8,0.0,1.3,19.29
Pune,20210122,20.9,57.11,0.0,1.47,17.66
Pune,20210123,20.94,62.16,0.0,1.13,17.94
Pune,20210124,20.72,61.77,0.0,1.3,18.9
Pune,20210125,19.62,59.07,0.0,1.34,19.19
Pune,20210126,19.94,55.26,0.0,1.16,19.57
Pune,20210127,19.56,55.19,0.0,1.28,19.63
Pune,20210128,19.74,58.04,0.0,1.33,19.4
Pune,20210129,19.52,57.96,0.0,1.39,18.37
Pune,20210130,20.28,60.32,0.0,1.41,17.87
Pune,20210131,20.26,62.03,0.0,1.58,17.88
Pune,20210201,20.04,57.53,0.0,2.53,16.63
Pune,20210202,19.89,47.43,0.0,2.54,19.49
Pune,20210203,19.76,44.19,0.0,1.99,19.58
Pune,20210204,19.88,50.39,0.0,1.5,20.12
Pune,20210205,19.49,59.21,0.0,1.6,19.88
Pune,20210206,19.0,52.36,0.0,2.17,20.44
Pune,20210207,19.49,50.59,0.0,2.55,19.99
Pune,20210208,19.28,45.12,0.0,2.47,21.44
Pune,20210209,20.0,40.62,0.0,2.04,21.85
Pune,20210210,20.71,41.32,0.0,1.52,21.33
Pune,20210211,21.35,42.1,0.0,1.3,20.53
Pune,20210212,21.62,48.51,0.0,1.22,19.74
Pune,20210213,21.34,52.11,0.0,1.26,19.99
Pune,20210214,21.66,55.07,0.0,1.19,18.96
Pune,20210215,21.16,57.84,0.0,1.46,19.57
Pune,20210216,20.99,63.86,0.0,1.59,19.79
Pune,20210217,21.68,64.87,0.02,1.34,19.24
Pune,20210218,22.15,65.04,3.38,1.36,17.72
Pune,20210219,20.62,69.49,5.37,2.79,15.61
Pune,20210220,20.81,59.84,0.0,2.98,19.7
Pune,20210221,22.51,58.6,0.0,2.89,18.71
Pune,20210222,23.82,58.67,0.0,1.67,19.17
Pune,20210223,24.3,55.11,0.0,1.24,20.01
Pune,20210224,23.66,49.37,0.0,1.46,20.97
Pune,20210225,23.43,51.85,0.0,1.59,19.99
Pune,20210226,23.88,50.9,0.0,1.94,20.37
Pune,20210227,24.21,43.63,0.0,1.94,22.58
Pune,20210228,24.83,42.43,0.0,1.67,22.84
Pune,20210301,25.69,44.11,0.0,1.51,21.61
Pune,20210302,25.05,39.36,0.0,1.81,23.02
Pune,20210303,25.24,31.41,0.0,1.99,24.0
Pune,20210304,24.8,33.7,0.0,1.68,23.57
Pune,20210305,24.81,34.3,0.0,1.69,23.6
Pune,20210306,25.34,42.41,0.0,1.24,23.46
Pune,20210307,25.31,39.76,0.0,2.02,23.31
Pune,20210308,25.02,38.95,0.0,1.67,23.95
Pune,20210309,25.54,39.67,0.0,1.66,22.57
Pune,20210310,26.13,40.03,0.0,1.53,22.15
Pune,20210311,25.66,41.87,0.0,2.06,22.67
Pune,20210312,25.79,41.04,0.0,1.59,23.17
Pune,20210313,26.64,36.98,0.0,1.96,23.51
Pune,20210314,26.84,38.02,0.0,1.64,23.78
Pune,20210315,26.55,36.61,0.0,1.75,23.16
Pune,20210316,26.75,36.29,0.0,1.86,22.98
Pune,20210317,26.96,36.03,0.0,1.7,19.69
Pune,20210318,26.92,38.49,0.0,1.67,19.53
Pune,20210319,26.14,38.23,0.0,2.23,21.14
Pune,20210320,25.97,39.68,0.02,2.04,22.73
Pune,20210321,26.63,40.25,0.07,1.84,22.32
Pune,20210322,26.16,47.35,2.57,1.15,20.32
Pune,20210323,27.64,44.12,0.09,1.86,18.14
Pune,20210324,28.63,39.24,0.02,1.54,21.97
Pune,20210325,28.18,34.24,1.25,1.97,22.51
Pune,20210326,28.03,29.86,0.0,1.64,23.76
Pune,20210327,28.3,27.69,0.0,1.96,24.2
Pune,20210328,28.43,28.94,0.0,1.54,24.62
Pune,20210329,28.73,31.78,0.0,1.82,25.19
Pune,20210330,27.14,38.76,0.0,2.51,25.56
Pune,20210331,26.81,35.76,0.0,2.37,27.87
Pune,20210401,26.5,51.54,0.0,2.4,26.84
Pune,20210402,26.15,56.2,0.0,2.25,27.07
Pune,20210403,26.61,57.69,0.0,2.1,26.65
Pune,20210404,27.39,56.21,0.0,2.56,26.14
Pune,20210405,28.78,44.24,0.0,2.37,25.78
Pune,20210406,29.77,36.01,0.0,2.01,26.09
Pune,20210407,29.77,29.61,0.0,2.4,24.68
Pune,20210408,28.83,37.78,0.0,2.07,15.76
Pune,20210409,28.85,40.38,0.11,1.23,23.36
Pune,20210410,29.39,34.69,0.09,1.24,19.84
Pune,20210411,29.34,40.46,0.83,1.64,20.79
Pune,20210412,29.66,41.91,1.28,0.91,21.59
Pune,20210413,29.31,46.03,5.59,0.47,20.4
Pune,20210414,28.68,46.47,1.88,1.73,21.54
Pune,20210415,28.43,42.72,0.5,1.67,24.17
Pune,20210416,27.95,43.43,0.5,2.34,25.76
Pune,20210417,28.52,40.94,0.0,2.67,25.8
Pune,20210418,29.71,35.87,0.0,2.1,25.52
Pune,20210419,28.68,44.36,0.0,2.49,26.56
Pune,20210420,27.4,53.55,0.0,2.77,26.97
Pune,20210421,27.33,53.38,0.0,2.76,25.71
Pune,20210422,27.99,47.25,0.0,1.97,24.94
Pune,20210423,28.02,49.31,0.0,2.51,23.22
Pune,20210424,28.43,41.73,0.0,1.98,26.61
Pune,20210425,30.33,37.71,0.0,2.0,24.61
Pune,20210426,29.39,51.84,0.17,2.1,23.67
Pune,20210427,29.93,46.56,1.87,1.79,23.25
Pune,20210428,29.47,41.29,0.41,2.04,25.64
Pune,20210429,29.27,48.67,0.17,2.15,23.66
Pune,20210430,30.04,43.45,0.57,2.01,24.33
Pune,20210501,30.32,40.37,0.11,1.77,17.36
Pune,20210502,29.1,52.31,8.41,1.7,18.82
Pune,20210503,28.74,59.91,4.82,1.23,22.9
Pune,20210504,28.66,57.71,6.01,1.02,23.85
Pune,20210505,29.16,52.42,0.55,1.56,24.18
Pune,20210506,29.0,56.71,4.15,1.08,21.52
Pune,20210507,28.9,60.71,1.91,0.85,21.58
Pune,20210508,29.64,53.98,0.93,1.47,22.55
Pune,20210509,29.49,54.35,0.56,2.11,22.65
Pune,20210510,29.55,55.74,0.0,2.56,24.18
Pune,20210511,29.0,53.69,0.0,2.88,26.05
Pune,20210512,28.84,53.72,0.0,3.22,25.69
Pune,20210513,28.6,50.28,0.01,2.96,22.9
Pune,20210514,30.02,46.89,2.77,0.86,22.35
Pune,20210515,29.1,60.63,6.15,3.5,17.12
Pune,20210516,26.7,73.86,16.4,7.79,9.77
Pune,20210517,24.68,86.71,129.13,8.67,3.74
Pune,20210518,25.51,85.17,33.84,6.14,14.43
Pune,20210519,25.29,86.89,13.78,3.84,14.14
Pune,20210520,25.59,79.54,0.39,2.04,24.93
Pune,20210521,26.25,76.72,0.9,2.16,22.46
Pune,20210522,26.04,78.62,1.88,2.09,21.77
Pune,20210523,25.81,77.83,0.98,2.67,21.7
Pune,20210524,26.45,75.11,0.72,2.98,24.55
Pune,20210525,26.66,77.21,0.12,3.65,22.76
Pune,20210526,26.03,78.5,0.05,4.17,24.66
Pune,20210527,26.15,76.3,0.05,4.29,21.62
Pune,20210528,26.98,76.18,0.07,3.83,20.77
Pune,20210529,26.88,78.7,11.49,2.53,19.74
Pune,20210530,26.25,81.28,7.43,1.45,20.09
Pune,20210531,25.78,83.65,11.8,2.01,18.34
Pune,20210601,26.16,83.09,14.68,2.26,18.78
Pune,20210602,26.21,82.56,15.72,1.22,19.53
Pune,20210603,26.53,78.01,3.52,1.24,22.45
Pune,20210604,26.09,80.0,2.32,1.01,17.14
Pune,20210605,24.58,84.92,18.19,1.37,13.43
Pune,20210606,25.19,80.35,8.48,2.3,19.55
Pune,20210607,25.11,81.39,3.48,3.21,17.5
Pune,20210608,25.17,84.23,17.34,3.33,14.81
Pune,20210609,25.3,86.12,28.8,4.83,6.27
Pune,20210610,24.34,90.54,28.5,5.04,14.45
Pune,20210611,25.32,86.13,17.24,4.61,12.08
Pune,20210612,25.46,91.31,23.48,4.42,12.01
Pune,20210613,25.25,89.94,13.55,4.6,16.35
Pune,20210614,25.42,85.51,4.07,4.15,18.4
Pune,20210615,25.11,88.32,19.56,5.1,12.99
Pune,20210616,24.74,92.35,41.31,4.9,11.44
Pune,20210617,24.87,89.71,48.01,5.65,9.91
Pune,20210618,24.92,89.59,51.5,6.16,12.73
Pune,20210619,24.25,91.23,40.03,5.29,14.2
Pune,20210620,24.45,88.66,13.86,4.47,17.97
Pune,20210621,24.19,89.1,4.93,3.57,15.52
Pune,20210622,24.23,88.1,5.14,3.57,18.41
Pune,20210623,24.08,88.59,6.1,3.41,16.25
Pune,20210624,23.99,88.09,7.22,3.5,10.46
Pune,20210625,23.59,89.37,14.09,3.75,10.15
Pune,20210626,24.1,87.88,5.47,3.62,19.09
Pune,20210627,23.25,90.23,5.82,2.64,10.09
Pune,20210628,23.63,91.03,17.92,2.44,15.52
Pune,20210629,24.9,88.19,3.35,3.07,18.1
Pune,20210630,24.26,90.04,2.96,2.67,15.71
Pune,20210701,23.95,90.83,2.13,3.16,16.74
Pune,20210702,24.53,87.47,0.5,3.67,19.52
Pune,20210703,24.47,87.86,2.46,2.99,20.92
Pune,20210704,24.51,86.51,1.24,2.46,22.15
Pune,20210705,24.3,87.5,4.86,2.09,21.1
Pune,20210706,24.55,86.6,2.6,1.7,19.04
Pune,20210707,24.61,87.43,3.64,2.31,17.76
Pune,20210708,24.14,90.81,15.74,2.49,13.61
Pune,20210709,23.89,88.69,10.22,1.94,12.08
Pune,20210710,24.14,83.22,9.34,1.92,12.75
Pune,20210711,23.89,92.12,13.35,3.85,12.04
Pune,20210712,23.53,93.43,48.58,4.85,9.51
Pune,20210713,23.89,91.11,25.79,4.29,9.01
Pune,20210714,23.49,92.65,17.09,4.56,9.01
Pune,20210715,24.08,94.4,31.23,4.49,12.81
Pune,20210716,24.42,90.34,14.18,3.8,10.94
Pune,20210717,24.19,92.48,35.86,3.72,11.46
Pune,20210718,24.17,94.09,44.84,5.44,10.06
Pune,20210719,23.75,94.43,73.76,5.86,6.04
Pune,20210720,23.75,93.77,37.97,5.37,11.62
Pune,20210721,23.23,95.48,95.24,6.47,4.84
Pune,20210722,23.27,93.74,60.77,6.86,3.71
Pune,20210723,23.14,95.07,84.96,5.2,3.95
Pune,20210724,24.18,91.69,38.04,4.65,14.87
Pune,20210725,24.19,93.12,27.81,5.26,13.57
Pune,20210726,23.95,92.03,19.62,6.18,13.11
Pune,20210727,23.52,91.0,15.18,6.05,14.38
Pune,20210728,23.36,90.86,12.1,6.24,11.89
Pune,20210729,22.84,93.16,12.8,5.85,8.69
Pune,20210730,22.81,92.27,10.8,5.75,6.25
Pune,20210731,23.02,91.9,8.7,6.06,11.01
Pune,20210801,22.98,90.65,6.13,5.7,11.77
Pune,20210802,23.34,90.3,10.87,5.34,13.06
Pune,20210803,23.78,90.73,14.36,5.4,13.62
Pune,20210804,23.52,91.51,14.0,5.32,13.41
Pune,20210805,23.5,90.72,7.33,5.23,14.27
Pune,20210806,23.71,90.15,4.59,4.42,15.63
Pune,20210807,23.91,89.15,2.57,2.94,13.81
Pune,20210808,23.7,90.63,3.69,2.22,14.23
Pune,20210809,23.96,89.59,1.7,2.31,17.19
Pune,20210810,23.77,89.68,2.89,2.58,14.64
Pune,20210811,23.73,89.42,3.84,2.66,14.44
Pune,20210812,23.76,88.51,8.22,3.18,9.09
Pune,20210813,23.84,88.74,5.89,3.15,13.91
Pune,20210814,23.5,89.53,15.5,3.49,11.31
Pune,20210815,23.6,89.68,12.77,3.44,8.44
Pune,20210816,23.74,88.76,6.96,2.56,11.0
Pune,20210817,22.63,92.31,9.96,2.18,8.2
Pune,20210818,22.17,91.76,18.35,2.61,7.67
Pune,20210819,22.4,92.7,17.24,2.28,7.83
Pune,20210820,22.87,90.99,10.78,2.6,10.08
Pune,20210821,22.47,92.2,19.3,2.51,8.89
Pune,20210822,22.14,89.59,1.25,1.69,14.26
Pune,20210823,23.13,87.03,0.24,1.72,21.44
Pune,20210824,23.45,89.12,1.75,1.72,19.88
Pune,20210825,23.65,89.56,1.55,2.1,18.25
Pune,20210826,23.65,89.61,2.63,2.26,13.45
Pune,20210827,23.82,88.76,3.16,2.19,13.04
Pune,20210828,23.46,88.38,0.61,1.98,17.18
Pune,20210829,23.29,87.65,0.63,1.97,16.08
Pune,20210830,22.1,91.7,6.72,3.09,10.27
Pune,20210831,21.93,95.38,38.89,3.3,4.87
Pune,20210901,23.31,91.23,7.26,3.49,11.12
Pune,20210902,22.73,93.14,4.8,2.7,14.49
Pune,20210903,23.33,91.22,10.01,2.72,14.71
Pune,20210904,23.65,90.75,12.94,2.6,14.88
Pune,20210905,23.27,91.43,13.73,2.86,12.81
Pune,20210906,23.07,93.26,14.16,2.74,16.04
Pune,20210907,23.47,95.61,32.97,2.76,8.98
Pune,20210908,23.48,96.01,23.7,4.18,11.4
Pune,20210909,23.56,92.18,13.57,5.03,10.86
Pune,20210910,23.74,91.86,14.38,4.89,10.98
Pune,20210911,23.98,92.4,24.42,4.84,10.06
Pune,20210912,24.08,93.82,36.74,4.28,11.65
Pune,20210913,23.91,94.14,30.35,4.39,7.32
Pune,20210914,23.57,92.66,12.28,4.52,12.98
Pune,20210915,23.15,92.05,3.07,3.6,13.11
Pune,20210916,23.2,91.65,0.64,3.3,17.11
Pune,20210917,22.79,91.2,0.48,2.5,15.86
Pune,20210918,23.11,90.5,1.53,2.5,14.76
Pune,20210919,23.56,90.69,8.82,2.44,16.01
Pune,20210920,23.67,91.48,9.98,2.47,13.52
Pune,20210921,23.35,93.03,26.26,2.96,8.54
Pune,20210922,23.39,91.97,18.93,2.89,7.02
Pune,20210923,23.48,90.99,7.11,2.36,11.56
Pune,20210924,23.11,90.05,1.24,1.7,15.34
